Indicator,S.No.,Parameters,Type,State - All India - Total [(A+B) or (C+D)],State - All India - Public [A],State - All India - Private [B],State - All India - Urban [C],State - All India - Rural [D],State - A & N Islands - Total [(A+B) or (C+D)],State - A & N Islands - Public [A],State - A & N Islands - Private [B],State - A & N Islands - Urban [C],State - A & N Islands - Rural [D],State - Andhra Pradesh - Total [(A+B) or (C+D)],State - Andhra Pradesh - Public [A],State - Andhra Pradesh - Private [B],State - Andhra Pradesh - Urban [C],State - Andhra Pradesh - Rural [D],State - Arunachal Pradesh - Total [(A+B) or (C+D)],State - Arunachal Pradesh - Public [A],State - Arunachal Pradesh - Private [B],State - Arunachal Pradesh - Urban [C],State - Arunachal Pradesh - Rural [D],State - Assam - Total [(A+B) or (C+D)],State - Assam - Public [A],State - Assam - Private [B],State - Assam - Urban [C],State - Assam - Rural [D],State - Bihar - Total [(A+B) or (C+D)],State - Bihar - Public [A],State - Bihar - Private [B],State - Bihar - Urban [C],State - Bihar - Rural [D],State - Chandigarh - Total [(A+B) or (C+D)],State - Chandigarh - Public [A],State - Chandigarh - Private [B],State - Chandigarh - Urban [C],State - Chandigarh - Rural [D],State - Chhattisgarh - Total [(A+B) or (C+D)],State - Chhattisgarh - Public [A],State - Chhattisgarh - Private [B],State - Chhattisgarh - Urban [C],State - Chhattisgarh - Rural [D],State - Dadra & Nagar Haveli - Total [(A+B) or (C+D)],State - Dadra & Nagar Haveli - Public [A],State - Dadra & Nagar Haveli - Private [B],State - Dadra & Nagar Haveli - Urban [C],State - Dadra & Nagar Haveli - Rural [D],State - Daman & Diu - Total [(A+B) or (C+D)],State - Daman & Diu - Public [A],State - Daman & Diu - Private [B],State - Daman & Diu - Urban [C],State - Daman & Diu - Rural [D],State - Delhi - Total [(A+B) or (C+D)],State - Delhi - Public [A],State - Delhi - Private [B],State - Delhi - Urban [C],State - Delhi - Rural [D],State - Goa - Total [(A+B) or (C+D)],State - Goa - Public [A],State - Goa - Private [B],State - Goa - Urban [C],State - Goa - Rural [D],State - Gujarat - Total [(A+B) or (C+D)],State - Gujarat - Public [A],State - Gujarat - Private [B],State - Gujarat - Urban [C],State - Gujarat - Rural [D],State - Haryana - Total [(A+B) or (C+D)],State - Haryana - Public [A],State - Haryana - Private [B],State - Haryana - Urban [C],State - Haryana - Rural [D],State - Himachal Pradesh - Total [(A+B) or (C+D)],State - Himachal Pradesh - Public [A],State - Himachal Pradesh - Private [B],State - Himachal Pradesh - Urban [C],State - Himachal Pradesh - Rural [D],State - Jammu & Kashmir - Total [(A+B) or (C+D)],State - Jammu & Kashmir - Public [A],State - Jammu & Kashmir - Private [B],State - Jammu & Kashmir - Urban [C],State - Jammu & Kashmir - Rural [D],State - Jharkhand - Total [(A+B) or (C+D)],State - Jharkhand - Public [A],State - Jharkhand - Private [B],State - Jharkhand - Urban [C],State - Jharkhand - Rural [D],State - Karnataka - Total [(A+B) or (C+D)],State - Karnataka - Public [A],State - Karnataka - Private [B],State - Karnataka - Urban [C],State - Karnataka - Rural [D],State - Kerala - Total [(A+B) or (C+D)],State - Kerala - Public [A],State - Kerala - Private [B],State - Kerala - Urban [C],State - Kerala - Rural [D],State - Lakshadweep - Total [(A+B) or (C+D)],State - Lakshadweep - Public [A],State - Lakshadweep - Private [B],State - Lakshadweep - Urban [C],State - Lakshadweep - Rural [D],State - M/O Defence - Total [(A+B) or (C+D)],State - M/O Defence - Public [A],State - M/O Defence - Private [B],State - M/O Defence - Urban [C],State - M/O Defence - Rural [D],State - M/O Railways - Total [(A+B) or (C+D)],State - M/O Railways - Public [A],State - M/O Railways - Private [B],State - M/O Railways - Urban [C],State - M/O Railways - Rural [D],State - Madhya Pradesh - Total [(A+B) or (C+D)],State - Madhya Pradesh - Public [A],State - Madhya Pradesh - Private [B],State - Madhya Pradesh - Urban [C],State - Madhya Pradesh - Rural [D],State - Maharashtra - Total [(A+B) or (C+D)],State - Maharashtra - Public [A],State - Maharashtra - Private [B],State - Maharashtra - Urban [C],State - Maharashtra - Rural [D],State - Manipur - Total [(A+B) or (C+D)],State - Manipur - Public [A],State - Manipur - Private [B],State - Manipur - Urban [C],State - Manipur - Rural [D],State - Meghalaya - Total [(A+B) or (C+D)],State - Meghalaya - Public [A],State - Meghalaya - Private [B],State - Meghalaya - Urban [C],State - Meghalaya - Rural [D],State - Mizoram - Total [(A+B) or (C+D)],State - Mizoram - Public [A],State - Mizoram - Private [B],State - Mizoram - Urban [C],State - Mizoram - Rural [D],State - Nagaland - Total [(A+B) or (C+D)],State - Nagaland - Public [A],State - Nagaland - Private [B],State - Nagaland - Urban [C],State - Nagaland - Rural [D],State - Odisha - Total [(A+B) or (C+D)],State - Odisha - Public [A],State - Odisha - Private [B],State - Odisha - Urban [C],State - Odisha - Rural [D],State - Puducherry - Total [(A+B) or (C+D)],State - Puducherry - Public [A],State - Puducherry - Private [B],State - Puducherry - Urban [C],State - Puducherry - Rural [D],State - Punjab - Total [(A+B) or (C+D)],State - Punjab - Public [A],State - Punjab - Private [B],State - Punjab - Urban [C],State - Punjab - Rural [D],State - Rajasthan - Total [(A+B) or (C+D)],State - Rajasthan - Public [A],State - Rajasthan - Private [B],State - Rajasthan - Urban [C],State - Rajasthan - Rural [D],State - Sikkim - Total [(A+B) or (C+D)],State - Sikkim - Public [A],State - Sikkim - Private [B],State - Sikkim - Urban [C],State - Sikkim - Rural [D],State - Tamil Nadu - Total [(A+B) or (C+D)],State - Tamil Nadu - Public [A],State - Tamil Nadu - Private [B],State - Tamil Nadu - Urban [C],State - Tamil Nadu - Rural [D],State - Telangana - Total [(A+B) or (C+D)],State - Telangana - Public [A],State - Telangana - Private [B],State - Telangana - Urban [C],State - Telangana - Rural [D],State - Tripura - Total [(A+B) or (C+D)],State - Tripura - Public [A],State - Tripura - Private [B],State - Tripura - Urban [C],State - Tripura - Rural [D],State - Uttar Pradesh - Total [(A+B) or (C+D)],State - Uttar Pradesh - Public [A],State - Uttar Pradesh - Private [B],State - Uttar Pradesh - Urban [C],State - Uttar Pradesh - Rural [D],State - Uttarakhand - Total [(A+B) or (C+D)],State - Uttarakhand - Public [A],State - Uttarakhand - Private [B],State - Uttarakhand - Urban [C],State - Uttarakhand - Rural [D],State - West Bengal - Total [(A+B) or (C+D)],State - West Bengal - Public [A],State - West Bengal - Private [B],State - West Bengal - Urban [C],State - West Bengal - Rural [D]
M9 [CHILD IMMUNISATION],'9.1.15',Child immunisation - Hepatitis-B2,TOTAL,2721,1572,1149,1216,1505,4,4,NA,0,4,49,49,0,0,49,49,8,41,0,49,0,0,0,0,0,128,128,0,56,72,6,6,NA,0,6,6,6,0,0,6,0,0,NA,0,0,0,0,0,0,0,684,148,536,486,198,0,0,0,0,0,77,0,77,77,0,12,0,12,12,0,0,0,0,0,0,1,1,0,0,1,166,105,61,59,107,316,142,174,132,184,86,20,66,23,63,3,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,57,1,1,57,0,0,0,0,0,0,0,NA,0,0,3,0,3,0,3,97,0,97,95,2,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,6,0,16,3,0,3,0,3,957,885,72,275,682,0,0,0,0,0,0,0,0,0,0
M9 [CHILD IMMUNISATION],'9.1.16',Child immunisation - Hepatitis-B3,TOTAL,3181,2137,1044,1179,2002,7,7,NA,0,7,53,53,0,0,53,36,13,23,0,36,6,6,0,0,6,201,201,0,48,153,9,9,NA,0,9,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,645,209,436,470,175,10,0,10,10,0,26,8,18,18,8,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,186,113,73,72,114,464,261,203,129,335,168,126,42,45,123,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,47,1,1,47,0,0,0,0,0,0,0,NA,0,0,21,11,10,0,21,118,0,118,117,1,0,0,NA,NA,0,0,0,NA,NA,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,5,0,36,3,0,3,0,3,1108,1015,93,235,873,0,0,0,0,0,25,25,0,25,0
M9 [CHILD IMMUNISATION],'9.1.17',Child immunisation - Inactivated Polio Vaccine 1 (IPV 1),TOTAL,1648641,1617291,31350,292135,1356506,313,313,NA,60,253,58465,56569,1896,12920,45545,1681,1650,31,93,1588,44354,42734,1620,2603,41751,247846,247227,619,28123,219723,1326,1326,NA,1163,163,34867,33724,1143,5486,29381,512,512,NA,106,406,302,302,0,79,223,22628,21869,759,18348,4280,1424,1376,48,235,1189,85401,84231,1170,27482,57919,35709,35691,18,8759,26950,7945,7945,0,68,7877,16219,15963,256,1376,14843,55658,53060,2598,2849,52809,73383,71332,2051,15699,57684,35168,33699,1469,3957,31211,64,64,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111290,109703,1587,16725,94565,123662,112240,11422,41553,82109,3664,3559,105,326,3338,6209,6003,206,284,5925,1546,1544,2,443,1103,1400,1361,39,123,1277,46038,45637,401,2952,43086,1007,978,29,650,357,28818,28550,268,7908,20910,92972,92228,744,14428,78544,560,539,21,97,463,68779,67882,897,18885,49894,46612,46133,479,15208,31404,4237,4228,9,292,3945,269028,268154,874,30610,238418,13051,12812,239,1249,11802,106503,106153,350,10996,95507
M9 [CHILD IMMUNISATION],'9.1.18',Child immunisation - Inactivated Polio Vaccine 2 (IPV 2),TOTAL,1675546,1644755,30791,303909,1371637,283,283,NA,57,226,65941,64424,1517,13637,52304,1711,1688,23,117,1594,45219,43528,1691,2809,42410,238039,238032,7,27726,210313,1466,1466,NA,1332,134,38451,37400,1051,5774,32677,657,657,NA,160,497,400,400,0,118,282,25129,24521,608,21845,3284,1579,1544,35,270,1309,90622,89467,1155,29686,60936,38376,38347,29,9356,29020,8534,8534,0,59,8475,15661,15420,241,1378,14283,54346,51763,2583,2868,51478,70752,69021,1731,15282,55470,34801,33922,879,3115,31686,74,74,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111510,110266,1244,16006,95504,129146,115179,13967,44954,84192,3472,3376,96,288,3184,5478,5314,164,292,5186,1497,1497,0,438,1059,1223,1170,53,124,1099,52393,52029,364,3669,48724,1081,1062,19,657,424,32937,32729,208,8360,24577,99033,98645,388,14313,84720,662,629,33,111,551,70521,69709,812,19405,51116,50252,49689,563,15686,34566,4096,4091,5,295,3801,252453,251696,757,30106,222347,12540,12372,168,1195,11345,115211,114811,400,12421,102790
M9 [CHILD IMMUNISATION],'9.1.19',Child immunisation - Rotavirus 1,TOTAL,820372,801133,19239,120730,699642,1,1,NA,0,1,59426,57638,1788,12952,46474,92,92,0,0,92,47873,45870,2003,2902,44971,322,322,0,0,322,0,0,NA,0,0,329,299,30,30,299,0,0,NA,0,0,0,0,0,0,0,906,11,895,578,328,58,4,54,30,28,915,611,304,359,556,37789,36217,1572,10399,27390,7950,7945,5,68,7882,204,204,0,0,204,60602,58126,2476,3590,57012,1548,200,1348,1274,274,953,149,804,256,697,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115632,113993,1639,17859,97773,3904,688,3216,1711,2193,20,2,18,6,14,11,11,0,0,11,0,0,0,0,0,7,7,NA,NA,7,39618,39253,365,3018,36600,0,0,0,0,0,0,0,0,0,0,97082,96141,941,14655,82427,0,0,NA,0,0,68849,67952,897,18850,49999,499,402,97,82,417,4347,4338,9,299,4048,271356,270590,766,31790,239566,21,19,2,0,21,58,48,10,22,36
M9 [CHILD IMMUNISATION],'9.1.20',Child immunisation - Rotavirus 2,TOTAL,809382,791651,17731,120663,688719,0,0,NA,0,0,59708,57955,1753,12996,46712,86,86,0,NA,86,49857,47920,1937,3086,46771,276,276,0,0,276,0,0,NA,0,0,316,269,47,47,269,0,0,NA,0,0,0,0,0,0,0,772,0,772,467,305,59,1,58,36,23,722,491,231,289,433,41620,39969,1651,11520,30100,8305,8303,2,61,8244,241,239,2,2,239,59548,57100,2448,3482,56066,1186,108,1078,1036,150,691,94,597,209,482,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118130,116701,1429,17891,100239,3422,665,2757,1742,1680,19,0,19,8,11,0,0,0,0,0,0,0,0,0,0,4,4,NA,NA,4,41084,40718,366,3402,37682,0,0,0,0,0,0,0,0,0,0,98202,97425,777,14442,83760,0,0,NA,0,0,67424,66532,892,18354,49070,454,374,80,86,368,4226,4221,5,318,3908,252955,252153,802,31141,221814,3,3,0,0,3,72,44,28,48,24
M9 [CHILD IMMUNISATION],'9.1.21',Child immunisation - Rotavirus 3,TOTAL,824109,807857,16252,121088,703021,1,1,NA,0,1,66782,65681,1101,13455,53327,96,96,0,NA,96,49304,47168,2136,3238,46066,249,249,0,0,249,0,0,NA,0,0,322,292,30,30,292,0,0,NA,0,0,0,0,0,0,0,560,0,560,349,211,46,0,46,28,18,676,530,146,211,465,41595,39925,1670,10936,30659,8536,8536,0,59,8477,293,290,3,3,290,59799,57465,2334,3428,56371,1130,122,1008,963,167,616,98,518,155,461,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116397,115025,1372,17077,99320,3424,718,2706,1828,1596,21,0,21,9,12,0,0,0,0,0,0,0,0,0,0,3,3,NA,NA,3,45028,44662,366,3745,41283,0,0,0,0,0,0,0,0,0,0,103502,102915,587,14597,88905,0,0,NA,0,0,70723,69911,812,19402,51321,456,358,98,76,380,4200,4200,0,304,3896,250260,249548,712,31144,219116,1,1,0,0,1,89,63,26,51,38
M9 [CHILD IMMUNISATION],'9.2.1',Child immunisation (9-11months) - Measles & Rubella (MR)- 1st Dose,TOTAL,1647603,1577688,69915,355969,1291634,305,305,NA,43,262,91765,64193,27572,40908,50857,1424,1389,35,77,1347,36119,34254,1865,3034,33085,202739,202197,542,25390,177349,1251,1251,NA,1119,132,37990,36692,1298,6322,31668,565,509,56,200,365,360,360,0,86,274,24474,23599,875,21609,2865,1675,1611,64,320,1355,89817,87959,1858,31957,57860,42878,39876,3002,13180,29698,7699,7699,0,66,7633,17222,16992,230,1752,15470,63184,57350,5834,5223,57961,78730,74298,4432,19754,58976,35866,34575,1291,3516,32350,62,62,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129400,127674,1726,19767,109633,150862,140264,10598,53045,97817,2794,2700,94,224,2570,3440,3083,357,244,3196,1318,1245,73,438,880,1236,1130,106,217,1019,49849,49437,412,3817,46032,1088,986,102,737,351,29756,29422,334,8233,21523,50584,49236,1348,8187,42397,477,457,20,104,373,75073,73849,1224,21464,53609,51350,50914,436,17468,33882,3078,3077,1,275,2803,251910,248759,3151,34013,217897,12299,11945,354,1295,11004,98964,98339,625,11885,87079
M9 [CHILD IMMUNISATION],'9.2.2',Child immunisation (9-11months) - Measles 1st dose,TOTAL,104919,101638,3281,15361,89558,27,27,NA,0,27,891,646,245,459,432,2,2,0,0,2,40,12,28,28,12,1747,1747,0,104,1643,0,0,NA,0,0,194,127,67,77,117,0,0,NA,0,0,0,0,0,0,0,413,232,181,317,96,0,0,0,0,0,2683,2594,89,328,2355,0,0,0,0,0,0,0,0,0,0,90,90,0,0,90,534,528,6,0,534,1109,1092,17,103,1006,530,481,49,118,412,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7273,7183,90,524,6749,170,128,42,0,170,0,0,0,0,0,1495,1486,9,33,1462,0,0,0,0,0,6,6,NA,NA,6,0,0,0,0,0,9,9,0,0,9,0,0,0,0,0,53019,52266,753,7199,45820,47,47,0,0,47,51,51,0,38,13,539,538,1,192,347,6,6,NA,0,6,33354,31651,1703,5355,27999,8,8,0,0,8,682,681,1,486,196
M9 [CHILD IMMUNISATION],'9.2.3',Child immunisation (9-11months) - JE 1st dose,TOTAL,570533,562770,7763,75378,495155,0,0,NA,0,0,21925,21245,680,5357,16568,534,499,35,69,465,30930,29636,1294,2580,28350,110633,109730,903,13379,97254,0,0,NA,0,0,17,17,0,0,17,0,0,NA,0,0,0,0,0,0,0,5,0,5,5,0,1627,1584,43,307,1320,0,0,0,0,0,10250,9898,352,2678,7572,0,0,0,0,0,1,1,0,0,1,29357,27558,1799,1754,27603,25190,24659,531,5315,19875,112,107,5,29,83,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,22035,21967,68,3382,18653,2488,2446,42,226,2262,1906,1894,12,39,1867,0,0,0,0,0,893,775,118,225,668,28825,28556,269,2363,26462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,29068,28891,177,6057,23011,34156,33948,208,5567,28589,3045,3039,6,306,2739,138596,137899,697,14864,123732,2357,2357,0,217,2140,76583,76064,519,10659,65924
M9 [CHILD IMMUNISATION],'9.2.4.a',Children aged between 9 and 11 months fully immunized- Male,TOTAL,908609,869798,38811,190413,718196,166,166,NA,22,144,46863,32959,13904,20417,26446,752,732,20,40,712,18904,17936,968,1637,17267,106861,106408,453,13044,93817,642,642,NA,594,48,19643,18985,658,3277,16366,295,266,29,111,184,186,186,0,37,149,12983,12565,418,11294,1689,852,816,36,169,683,48455,47233,1222,16750,31705,22530,21009,1521,6630,15900,4091,4091,0,33,4058,9231,9102,129,893,8338,32687,29908,2779,2500,30187,40709,38455,2254,10006,30703,18236,17478,758,1860,16376,38,38,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71264,70361,903,10306,60958,78262,72803,5459,26803,51459,1407,1361,46,114,1293,2531,2319,212,145,2386,668,632,36,218,450,556,515,41,79,477,25907,25680,227,2047,23860,544,487,57,359,185,15648,15493,155,4159,11489,54061,52947,1114,7940,46121,285,274,11,61,224,40505,38168,2337,12769,27736,26683,26467,216,9027,17656,1582,1582,0,144,1438,146545,144182,2363,20044,126501,6284,6106,178,641,5643,51753,51446,307,6243,45510
M9 [CHILD IMMUNISATION],'9.2.4.b',Children aged between 9 and 11 months fully immunized - Female,TOTAL,820520,783742,36778,177266,643254,143,143,NA,20,123,44209,30498,13711,20010,24199,663,648,15,38,625,17169,16260,909,1499,15670,93648,93198,450,11684,81964,567,567,NA,524,43,18335,17674,661,3077,15258,270,243,27,89,181,173,173,0,49,124,11250,10892,358,9929,1321,792,764,28,132,660,43027,42084,943,14717,28310,20040,18640,1400,6257,13783,3607,3607,0,33,3574,8312,8211,101,859,7453,29446,26913,2533,2223,27223,37222,35042,2180,9450,27772,17477,16849,628,1750,15727,24,24,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64522,63695,827,9659,54863,71530,66370,5160,25478,46052,1308,1260,48,110,1198,2318,2148,170,132,2186,648,611,37,220,428,533,494,39,95,438,23893,23708,185,1770,22123,502,457,45,352,150,13898,13753,145,3918,9980,48939,48012,927,7318,41621,244,235,9,43,201,37446,35157,2289,12116,25330,24561,24337,224,8509,16052,1456,1456,0,131,1325,129317,127039,2278,18773,110544,5841,5666,175,653,5188,47190,46914,276,5649,41541
M9 [CHILD IMMUNISATION],'9.3.1',Child immunisation - Measles & Rubella (MR)- 1st Dose,TOTAL,143733,140919,2814,45549,98184,17,17,NA,4,13,3126,3126,0,1365,1761,152,117,35,0,152,1720,1588,132,212,1508,16398,16398,0,2162,14236,13,13,NA,12,1,2242,2090,152,364,1878,0,0,NA,0,0,46,46,0,2,44,950,769,181,730,220,48,48,0,20,28,12181,12093,88,4025,8156,4094,3852,242,1374,2720,2,2,0,0,2,850,850,0,16,834,7337,7225,112,442,6895,3931,3452,479,1300,2631,1025,1009,16,173,852,16,16,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14043,13824,219,3208,10835,7868,7250,618,3523,4345,231,225,6,8,223,336,284,52,0,336,11,10,1,0,11,110,76,34,47,63,422,422,0,62,360,75,75,0,72,3,34,34,0,8,26,0,0,0,0,0,7,7,NA,NA,7,17627,17405,222,15966,1661,3747,3741,6,1291,2456,346,341,5,30,316,41832,41744,88,7839,33993,813,813,0,119,694,2083,1957,126,1175,908
M9 [CHILD IMMUNISATION],'9.3.2',Child immunisation - Measles-1st dose,TOTAL,24555,23944,611,5283,19272,5,5,NA,4,1,273,273,0,100,173,0,0,0,0,0,328,310,18,4,324,640,640,0,35,605,0,0,NA,0,0,36,5,31,31,5,0,0,NA,0,0,0,0,0,0,0,81,36,45,70,11,0,0,0,0,0,1436,1436,0,332,1104,0,0,0,0,0,0,0,0,0,0,64,64,0,0,64,294,293,1,5,289,368,364,4,39,329,56,55,1,29,27,18,18,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1672,1664,8,452,1220,42,38,4,0,42,0,0,0,0,0,596,596,0,43,553,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5565,5538,27,1626,3939,2,2,NA,NA,2,30,30,0,0,30,295,291,4,24,271,12,12,0,0,12,12655,12187,468,2418,10237,0,0,0,0,0,87,87,0,71,16
M9 [CHILD IMMUNISATION],'9.3.3',Child immunisation - JE 1st dose,TOTAL,63285,62744,541,14353,48932,0,0,NA,0,0,2038,2038,0,1291,747,87,52,35,3,84,1577,1448,129,182,1395,9158,9158,0,1632,7526,0,0,NA,0,0,22,22,0,0,22,0,0,NA,0,0,0,0,0,0,0,2,0,2,2,0,75,75,0,20,55,0,0,0,0,0,893,893,0,285,608,0,0,0,0,0,0,0,0,0,0,4357,4275,82,261,4096,1408,1354,54,416,992,173,173,0,67,106,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,854,838,16,78,776,276,260,16,24,252,798,795,3,47,751,0,0,0,0,0,86,48,38,54,32,4851,4796,55,446,4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,2650,2650,0,1961,689,3017,3017,0,752,2265,491,485,6,44,447,27460,27392,68,5649,21811,334,334,0,0,334,2678,2641,37,1139,1539
M9 [CHILD IMMUNISATION],'9.4.1',Child immunisation - Measles & Rubella (MR)- 2nd Dose (16-24 months),TOTAL,1533752,1512548,21204,286368,1247384,315,315,NA,57,258,60713,59101,1612,12691,48022,1384,1350,34,74,1310,38449,36804,1645,2340,36109,230511,229760,751,27656,202855,1431,1431,NA,1342,89,35685,35181,504,5394,30291,676,656,20,187,489,424,424,0,132,292,23844,23558,286,21919,1925,5,5,0,0,5,81454,80843,611,26928,54526,45890,45603,287,11713,34177,8353,8353,0,100,8253,15338,15131,207,1446,13892,52913,50173,2740,2845,50068,75375,72167,3208,17930,57445,11069,11011,58,802,10267,61,61,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108527,107844,683,15517,93010,127780,122471,5309,36371,91409,2656,2608,48,235,2421,2384,2384,0,85,2299,1458,1387,71,485,973,1198,1137,61,217,981,51049,50871,178,3750,47299,1132,1070,62,714,418,34326,34140,186,8543,25783,46525,46143,382,7363,39162,108,108,0,0,108,71813,70962,851,19806,52007,44960,44843,117,13384,31576,2939,2934,5,290,2649,219866,219321,545,31315,188551,13502,13255,247,1254,12248,119639,119143,496,13483,106156
M9 [CHILD IMMUNISATION],'9.4.2',Child immunisation - Measles 2nd dose (More than 16 months),TOTAL,117819,116876,943,19019,98800,28,28,NA,12,16,1240,1240,0,451,789,4,4,NA,0,4,130,130,0,0,130,3465,3465,0,128,3337,29,29,NA,29,0,360,356,4,49,311,0,0,NA,0,0,0,0,0,0,0,1032,921,111,969,63,0,0,0,0,0,5217,5185,32,972,4245,283,283,0,0,283,0,0,0,0,0,132,132,0,0,132,1228,1217,11,24,1204,2297,2186,111,459,1838,454,449,5,32,422,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14110,14007,103,2567,11543,303,299,4,131,172,0,0,0,0,0,439,439,0,10,429,9,9,0,0,9,3,3,NA,NA,3,0,0,0,0,0,9,9,0,0,9,52,52,0,52,0,50034,49673,361,6768,43266,7,7,0,0,7,610,610,0,0,610,912,910,2,178,734,66,66,0,0,66,34385,34186,199,5509,28876,5,5,0,0,5,976,976,0,679,297
M9 [CHILD IMMUNISATION],'9.4.3',Child immunisation - DPT 1st Booster,TOTAL,1707761,1672680,35081,332347,1375414,331,331,NA,57,274,60350,58738,1612,12841,47509,1378,1344,34,37,1341,35413,33872,1541,1871,33542,236520,235976,544,27915,208605,1421,1421,NA,1367,54,36205,35694,511,5374,30831,682,668,14,181,501,400,400,0,132,268,30762,29966,796,27449,3313,1899,1801,98,382,1517,85305,84571,734,27415,57890,46592,46286,306,11932,34660,8356,8356,0,100,8256,15738,15522,216,1510,14228,57163,53870,3293,3374,53789,74417,70752,3665,17786,56631,37559,35836,1723,3773,33786,58,58,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127350,126231,1119,17979,109371,136421,125133,11288,48895,87526,2744,2684,60,209,2535,4341,4203,138,229,4112,1452,1397,55,465,987,1382,1298,84,227,1155,51622,51425,197,3847,47775,1158,1084,74,728,430,34830,34604,226,8711,26119,99272,98514,758,14835,84437,592,564,28,98,494,76560,72268,4292,23460,53100,47549,47372,177,14009,33540,3212,3205,7,300,2912,251553,250858,695,39328,212225,14033,13729,304,1259,12774,123141,122649,492,14272,108869
M9 [CHILD IMMUNISATION],'9.4.4',Child immunisation - OPV Booster,TOTAL,1720207,1675224,44983,335302,1384905,329,329,NA,57,272,71864,60406,11458,23245,48619,1376,1342,34,37,1339,38266,36662,1604,2147,36119,234465,233921,544,27882,206583,1445,1445,NA,1367,78,36089,35580,509,5368,30721,682,668,14,181,501,425,425,0,132,293,30727,29860,867,27267,3460,1901,1801,100,382,1519,85137,84342,795,27189,57948,46431,46125,306,11908,34523,8353,8353,0,100,8253,15700,15484,216,1510,14190,57018,53758,3260,3403,53615,75894,72213,3681,18171,57723,37795,36051,1744,3830,33965,67,67,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127362,126237,1125,17766,109596,143021,131729,11292,49518,93503,2680,2619,61,174,2506,4350,4207,143,229,4121,1452,1397,55,465,987,1346,1263,83,226,1120,52273,52057,216,3868,48405,1158,1084,74,728,430,34856,34646,210,8695,26161,99071,98319,752,14776,84295,592,564,28,98,494,76371,72086,4285,23317,53054,47480,47406,74,14201,33279,3204,3202,2,292,2912,244014,243326,688,31237,212777,13975,13736,239,1259,12716,123038,122514,524,14277,108761
M9 [CHILD IMMUNISATION],'9.4.5',"Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine",TOTAL,53829,40631,13198,30230,23599,12,12,NA,12,0,239,239,0,152,87,0,0,NA,0,0,238,121,117,111,127,429,429,0,91,338,13,13,NA,0,13,5,5,0,0,5,0,0,NA,0,0,0,0,0,0,0,5693,4916,777,4403,1290,1927,1826,101,402,1525,264,217,47,118,146,102,102,0,66,36,4,0,4,0,4,8,8,0,0,8,917,825,92,193,724,2035,506,1529,1500,535,15662,11664,3998,2374,13288,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,123,0,25,98,16208,10229,5979,14636,1572,9,0,9,9,0,27,16,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,22,22,0,0,22,65,53,12,7,58,0,0,0,0,0,477,449,28,98,379,3921,3579,342,3901,20,260,254,6,54,206,0,0,NA,0,0,4792,4769,23,1910,2882,3,0,3,0,3,374,254,120,168,206
